data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;
5 de dezembro de 2024;Fantástico;;;9;;;;
5 de dezembro de 2024;Muito bom;;;8;;;;
3 de dezembro de 2024;Muito bom;;;8;;;;
3 de dezembro de 2024;Fantástico;;;9;;;;
3 de dezembro de 2024;Bom;;;7;;;;
2 de dezembro de 2024;Bom;;;7;;;;
30 de novembro de 2024;Muito bom;;;8;;;;
29 de novembro de 2024;Muito bom;;;8;;;;
26 de novembro de 2024;Fantástico;;;9;;;;
24 de novembro de 2024;Muito bom;;;8;;;;
24 de novembro de 2024;Muito bom;;;8;;;;
24 de novembro de 2024;Muito bom;;;8;;;;
22 de novembro de 2024;Fantástico;;;9;;;;
16 de novembro de 2024;Muito bom;;;8;;;;
11 de novembro de 2024;Muito bom;;;8;;;;
9 de novembro de 2024;Bom;;;7;;;;
31 de outubro de 2024;Fantástico;;;9;;;;
29 de outubro de 2024;Muito bom;;;8;;;;
28 de outubro de 2024;Fantástico;;;9;;;;
27 de outubro de 2024;Muito bom;;;8;;;;
27 de outubro de 2024;Fantástico;;;9;;;;
20 de outubro de 2024;Fantástico;;;9;;;;
18 de outubro de 2024;Muito bom;;;8;;;;
14 de outubro de 2024;Bom;;;7;;;;
8 de outubro de 2024;Muito bom;;;8;;;;
2 de outubro de 2024;Muito bom;;;8;;;;
1º de outubro de 2024;Muito bom;;;8;;;;
30 de setembro de 2024;Muito bom;;;8;;;;
28 de setembro de 2024;Muito bom;;;8;;;;
25 de setembro de 2024;Muito bom;;;8;;;;
24 de setembro de 2024;Fantástico;;;9;;;;
20 de setembro de 2024;Fantástico;;;9;;;;
17 de setembro de 2024;Muito bom;;;8;;;;
13 de setembro de 2024;Muito bom;;;8;;;;
13 de setembro de 2024;Fantástico;;;9;;;;
2 de setembro de 2024;Muito bom;;;8;;;;
1º de setembro de 2024;Bom;;;7;;;;
1º de setembro de 2024;Bom;;;7;;;;
31 de agosto de 2024;Muito bom;;;8;;;;
25 de agosto de 2024;Estadia muito boa voltarei com certeza!;;;8;;;;
24 de agosto de 2024;Muito bom;;;8;;;;
24 de agosto de 2024;Muito bom;;;8;;;;
23 de agosto de 2024;Bom;;;7;;;;
16 de agosto de 2024;Muito bom;;;8;;;;
16 de agosto de 2024;Fantástico;;;9;;;;
15 de agosto de 2024;Bom;;;7;;;;
11 de agosto de 2024;Fantástico;;;9;;;;
11 de agosto de 2024;Bom;;;7;;;;
8 de agosto de 2024;Muito bom;;;8;;;;
6 de agosto de 2024;Muito bom;;;8;;;;
4 de agosto de 2024;Bom;;;7;;;;
3 de agosto de 2024;Muito bom;;;8;;;;
22 de julho de 2024;Bom;;;7;;;;
19 de julho de 2024;Fantástico;;;9;;;;
17 de julho de 2024;Fantástico;;;9;;;;
14 de julho de 2024;Fantástico;;;9;;;;
13 de julho de 2024;Muito bom;;;8;;;;
2 de julho de 2024;Bom;;;7;;;;
30 de junho de 2024;Muito bom;;;8;;;;
30 de junho de 2024;Bom;;;7;;;;
29 de junho de 2024;Fantástico;;;9;;;;
25 de junho de 2024;Muito bom;;;8;;;;
21 de junho de 2024;Bom;;;7;;;;
16 de junho de 2024;Muito bom;;;8;;;;
14 de junho de 2024;Fantástico;;;9;;;;
11 de junho de 2024;Fantástico;;;9;;;;
6 de junho de 2024;muito agradavel;;;9;;;;
2 de junho de 2024;Fantástico;;;9;;;;
29 de maio de 2024;Muito bom;;;8;;;;
29 de maio de 2024;Fantástico;;;9;;;;
27 de maio de 2024;Fantástico;;;9;;;;
30 de abril de 2024;Minha estadia foi dentro do esperado, ja havia me hospeda antes e voltei..;;;8;;;;
28 de abril de 2024;Muito bom;;;8;;;;
27 de abril de 2024;Fantástico;;;9;;;;
24 de abril de 2024;Muito bom;;;8;;;;
23 de abril de 2024;Bom;;;7;;;;
23 de abril de 2024;Bom;;;7;;;;
22 de abril de 2024;Muito bom;;;8;;;;
19 de abril de 2024;Bom;;;7;;;;
18 de abril de 2024;Muito bom;;;8;;;;
28 de março de 2024;Muito bom;;;8;;;;
27 de março de 2024;Muito bom;;;8;;;;
20 de março de 2024;Fantástico;;;9;;;;
18 de março de 2024;Fantástico;;;9;;;;
17 de março de 2024;Muito bom;;;8;;;;
12 de março de 2024;Fantástico;;;9;;;;
11 de março de 2024;Bom;;;7;;;;
9 de março de 2024;Muito bom;;;8;;;;
6 de março de 2024;Muito bom;;;8;;;;
28 de fevereiro de 2024;Fantástico;;;9;;;;
27 de fevereiro de 2024;Bom;;;7;;;;
16 de fevereiro de 2024;Fantástico;;;9;;;;
7 de fevereiro de 2024;Fantástico;;;9;;;;
5 de fevereiro de 2024;Fantástico;;;9;;;;
3 de fevereiro de 2024;Muito bom;;;8;;;;
1º de fevereiro de 2024;Muito bom;;;8;;;;
1º de fevereiro de 2024;Fantástico;;;9;;;;
31 de janeiro de 2024;Muito bom;;;8;;;;
23 de janeiro de 2024;Fantástico;;;9;;;;
19 de janeiro de 2024;Muito bom;;;8;;;;
19 de janeiro de 2024;Muito bom;;;8;;;;
16 de janeiro de 2024;Fantástico;;;9;;;;
16 de janeiro de 2024;Muito bom;;;8;;;;
15 de janeiro de 2024;Bom;;;7;;;;
13 de janeiro de 2024;Muito bom;;;8;;;;
12 de janeiro de 2024;Ótima localização, quarto limpo e confortável.;;;9;;;;
12 de janeiro de 2024;Muito bom;;;8;;;;
7 de janeiro de 2024;Bom;;;7;;;;
1º de janeiro de 2024;Muito bom;;;8;;;;
1º de janeiro de 2024;Muito bom;;;8;;;;
30 de dezembro de 2023;Muito bom;;;8;;;;
30 de dezembro de 2023;Bom;;;7;;;;
27 de dezembro de 2023;Muito bom;;;8;;;;
27 de dezembro de 2023;Fantástico;;;9;;;;
26 de dezembro de 2023;Muito bom;;;8;;;;
14 de dezembro de 2023;Muito bom;;;8;;;;
11 de dezembro de 2023;Muito bom;;;8;;;;
11 de dezembro de 2023;Muito bom;;;8;;;;
10 de dezembro de 2023;Bom;;;7;;;;
10 de dezembro de 2023;Muito bom;;;8;;;;
6 de dezembro de 2023;Muito bom;;;8;;;;
4 de dezembro de 2023;Muito bom;;;8;;;;
3 de dezembro de 2023;Bom;;;7;;;;
1º de dezembro de 2023;Bom;;;7;;;;
29 de novembro de 2023;Bom;;;7;;;;
29 de novembro de 2023;Fantástico;;;9;;;;
28 de novembro de 2023;Muito bom;;;8;;;;
27 de novembro de 2023;Muito bom;;;8;;;;
26 de novembro de 2023;Muito bom;;;8;;;;
25 de novembro de 2023;Fantástico;;;9;;;;
22 de novembro de 2023;Bom;;;7;;;;
20 de novembro de 2023;Bom;;;7;;;;
20 de novembro de 2023;Muito bom;;;8;;;;
19 de novembro de 2023;Muito bom;;;8;;;;
19 de novembro de 2023;Fantástico;;;9;;;;
19 de novembro de 2023;Muito bom;;;8;;;;
18 de novembro de 2023;Muito bom;;;8;;;;
18 de novembro de 2023;Muito bom;;;8;;;;
16 de novembro de 2023;Fantástico;;;9;;;;
1º de novembro de 2023;Bom;;;7;;;;
30 de outubro de 2023;Fantástico;;;9;;;;
30 de outubro de 2023;Fantástico;;;9;;;;
30 de outubro de 2023;Muito bom;;;8;;;;
26 de outubro de 2023;Muito bom;;;8;;;;
23 de outubro de 2023;Muito bom;;;8;;;;
21 de outubro de 2023;Fantástico;;;9;;;;
21 de outubro de 2023;Bom;;;7;;;;
20 de outubro de 2023;Muito bom;;;8;;;;
17 de outubro de 2023;Bom;;;7;;;;
14 de outubro de 2023;Fantástico;;;9;;;;
13 de outubro de 2023;Fantástico;;;9;;;;
10 de outubro de 2023;Bom;;;7;;;;
8 de outubro de 2023;Muito bom;;;8;;;;
5 de outubro de 2023;Muito bom;;;8;;;;
2 de outubro de 2023;Muito bom;;;8;;;;
29 de setembro de 2023;Fantástico;;;9;;;;
28 de setembro de 2023;Muito bom;;;8;;;;
23 de setembro de 2023;Fantástico;;;9;;;;
23 de setembro de 2023;Fantástico;;;9;;;;
19 de setembro de 2023;Bom;;;7;;;;
18 de setembro de 2023;Fantástico;;;9;;;;
17 de setembro de 2023;Fantástico;;;9;;;;
16 de setembro de 2023;Bom;;;7;;;;
10 de setembro de 2023;Fantástico;;;9;;;;
10 de setembro de 2023;Bom;;;7;;;;
9 de setembro de 2023;Excelente hotel, localização e café da manhã. Porém o cheiro de coisa antiga incomodou. Fora isso tudo certo;;;9;;;;
7 de setembro de 2023;Fantástico;;;9;;;;
7 de setembro de 2023;Fantástico;;;9;;;;
7 de setembro de 2023;Muito bom;;;8;;;;
4 de setembro de 2023;Bom;;;7;;;;
4 de setembro de 2023;Bom;;;7;;;;
3 de setembro de 2023;Bom;;;7;;;;
31 de agosto de 2023;Fantástico;;;9;;;;
31 de agosto de 2023;Fantástica;;;9;;;;
28 de agosto de 2023;Muito bom;;;8;;;;
28 de agosto de 2023;Fantástico;;;9;;;;
26 de agosto de 2023;Muito bom;;;8;;;;
25 de agosto de 2023;Muito bom;;;8;;;;
24 de agosto de 2023;Fantástico;;;9;;;;
22 de agosto de 2023;Bom;;;7;;;;
21 de agosto de 2023;Muito bom;;;8;;;;
20 de agosto de 2023;Fantástico;;;9;;;;
17 de agosto de 2023;Muito bom;;;8;;;;
16 de agosto de 2023;Muito bom;;;8;;;;
16 de agosto de 2023;Fantástico;;;9;;;;
16 de agosto de 2023;Fantástico;;;9;;;;
12 de agosto de 2023;Muito bom;;;8;;;;
9 de agosto de 2023;Muito bom;;;8;;;;
8 de agosto de 2023;Muito bom;;;8;;;;
7 de agosto de 2023;Fantástico;;;9;;;;
6 de agosto de 2023;Fantástico;;;9;;;;
3 de agosto de 2023;Bom;;;7;;;;
29 de julho de 2023;Fantástico;;;9;;;;
25 de julho de 2023;Muito bom;;;8;;;;
25 de julho de 2023;Fantástico;;;9;;;;
25 de julho de 2023;Muito bom;;;8;;;;
22 de julho de 2023;Fantástico;;;9;;;;
20 de julho de 2023;Muito bom;;;8;;;;
17 de julho de 2023;Muito bom;;;8;;;;
15 de julho de 2023;Fantástico;;;9;;;;
14 de julho de 2023;Fantástico;;;9;;;;
14 de julho de 2023;Muito bom;;;8;;;;
13 de julho de 2023;Fantástico;;;9;;;;
13 de julho de 2023;Bom;;;7;;;;
13 de julho de 2023;Muito bom;;;8;;;;
12 de julho de 2023;Bom;;;7;;;;
11 de julho de 2023;Bom;;;7;;;;
9 de julho de 2023;Fantástico;;;9;;;;
8 de julho de 2023;Bom;;;7;;;;
5 de julho de 2023;Muito bom;;;8;;;;
5 de julho de 2023;Muito bom;;;8;;;;
29 de junho de 2023;Bom;;;7;;;;
21 de junho de 2023;Muito bom;;;8;;;;
18 de junho de 2023;Fantástico;;;9;;;;
14 de junho de 2023;Muito bom;;;8;;;;
5 de junho de 2023;Muito bom;;;8;;;;
3 de junho de 2023;Fantástico;;;9;;;;
3 de junho de 2023;Muito bom;;;8;;;;
30 de maio de 2023;Muito bom;;;8;;;;
27 de maio de 2023;Bom;;;7;;;;
24 de maio de 2023;Bom;;;7;;;;
21 de maio de 2023;Bom;;;7;;;;
21 de maio de 2023;Muito bom;;;8;;;;
16 de maio de 2023;Muito bom;;;8;;;;
11 de maio de 2023;Bom;;;7;;;;
10 de maio de 2023;Fantástico;;;9;;;;
8 de maio de 2023;Fantástico;;;9;;;;
8 de maio de 2023;Fantástico;;;9;;;;
7 de maio de 2023;Bom;;;7;;;;
3 de maio de 2023;Bom;;;7;;;;
1º de maio de 2023;Fantástico;;;9;;;;
28 de abril de 2023;Muito bom;;;8;;;;
26 de abril de 2023;Fantástico;;;9;;;;
25 de abril de 2023;Bom;;;7;;;;
24 de abril de 2023;Fantástico;;;9;;;;
24 de abril de 2023;Fantástico;;;9;;;;
16 de abril de 2023;Bom;;;7;;;;
31 de março de 2023;Muito bom;;;8;;;;
27 de março de 2023;Bom;;;7;;;;
27 de março de 2023;Muito bom;;;8;;;;
23 de março de 2023;Fantástico;;;9;;;;
21 de março de 2023;Muito bom;;;8;;;;
14 de março de 2023;Muito bom;;;8;;;;
14 de março de 2023;Muito bom;;;8;;;;
13 de março de 2023;Muito bom;;;8;;;;
13 de março de 2023;Muito bom;;;8;;;;
10 de março de 2023;Muito bom;;;8;;;;
9 de março de 2023;Fantástico;;;9;;;;
3 de março de 2023;Muito bom;;;8;;;;
3 de março de 2023;Bom;;;7;;;;
27 de fevereiro de 2023;Bom;;;7;;;;
27 de fevereiro de 2023;Bom;;;7;;;;
27 de fevereiro de 2023;Muito bom;;;8;;;;
24 de fevereiro de 2023;Bom;;;7;;;;
23 de fevereiro de 2023;Fantástico;;;9;;;;
23 de fevereiro de 2023;Bom;;;7;;;;
22 de fevereiro de 2023;Fantástico;;;9;;;;
19 de fevereiro de 2023;Fantástico;;;9;;;;
13 de fevereiro de 2023;Fantástico;;;9;;;;
12 de fevereiro de 2023;Ótimo custo bemeficio;;;7;;;;
10 de fevereiro de 2023;Muito bom;;;8;;;;
9 de fevereiro de 2023;Muito bom;;;8;;;;
5 de fevereiro de 2023;Fantástico;;;9;;;;
3 de fevereiro de 2023;Fantástico;;;9;;;;
3 de fevereiro de 2023;Fantástico;;;9;;;;
2 de fevereiro de 2023;Muito bom;;;8;;;;
1º de fevereiro de 2023;Fantástico;;;9;;;;
1º de fevereiro de 2023;Bom;;;7;;;;
31 de janeiro de 2023;Muito bom;;;8;;;;
31 de janeiro de 2023;Muito bom;;;8;;;;
31 de janeiro de 2023;Bom;;;7;;;;
30 de janeiro de 2023;Muito bom;;;8;;;;
30 de janeiro de 2023;Fantástico;;;9;;;;
30 de janeiro de 2023;Muito bom;;;8;;;;
25 de janeiro de 2023;Bom;;;7;;;;
25 de janeiro de 2023;Fantástico;;;9;;;;
23 de janeiro de 2023;Muito bom;;;8;;;;
18 de janeiro de 2023;Muito bom;;;8;;;;
18 de janeiro de 2023;Muito bom;;;8;;;;
16 de janeiro de 2023;Bom;;;7;;;;
15 de janeiro de 2023;Muito bom;;;8;;;;
13 de janeiro de 2023;Fantástico;;;9;;;;
13 de janeiro de 2023;Fantástico;;;9;;;;
12 de janeiro de 2023;Muito bom;;;8;;;;
10 de janeiro de 2023;Muito bom;;;8;;;;
6 de janeiro de 2023;Fantástico;;;9;;;;
5 de janeiro de 2023;Fantástico;;;9;;;;
5 de janeiro de 2023;Fantástico;;;9;;;;
3 de janeiro de 2023;Fantástico;;;9;;;;
1º de janeiro de 2023;Muito bom;;;8;;;;
31 de dezembro de 2022;Fantástico;;;9;;;;
29 de dezembro de 2022;Fantástico;;;9;;;;
25 de dezembro de 2022;Bom;;;7;;;;
24 de dezembro de 2022;Fantástico;;;9;;;;
23 de dezembro de 2022;Muito bom;;;8;;;;
21 de dezembro de 2022;Fantástico;;;9;;;;
19 de dezembro de 2022;Bom;;;7;;;;
18 de dezembro de 2022;Bom;;;7;;;;
17 de dezembro de 2022;Bom;;;7;;;;
16 de dezembro de 2022;Muito bom;;;8;;;;
15 de dezembro de 2022;Muito bom;;;8;;;;
13 de dezembro de 2022;Fantástico;;;9;;;;
12 de dezembro de 2022;Fantástico;;;9;;;;
10 de dezembro de 2022;Fantástico;;;9;;;;
21 de novembro de 2022;Fantástico;;;9;;;;
16 de novembro de 2022;Muito bom;;;8;;;;
13 de novembro de 2022;Bom;;;7;;;;
13 de novembro de 2022;Bom;;;7;;;;
7 de novembro de 2022;Muito bom;;;8;;;;
7 de novembro de 2022;Muito bom;;;8;;;;
7 de novembro de 2022;Muito bom;;;8;;;;
31 de outubro de 2022;Muito bom;;;8;;;;
26 de outubro de 2022;Muito bom;;;8;;;;
25 de outubro de 2022;Muito bom;;;8;;;;
23 de outubro de 2022;Bom;;;7;;;;
22 de outubro de 2022;Muito bom;;;8;;;;
22 de outubro de 2022;Bom;;;7;;;;
22 de outubro de 2022;Bom;;;7;;;;
21 de outubro de 2022;Bom;;;7;;;;
20 de outubro de 2022;Fantástico;;;9;;;;
19 de outubro de 2022;Muito bom;;;8;;;;
17 de outubro de 2022;Muito bom;;;8;;;;
16 de outubro de 2022;Bom;;;7;;;;
16 de outubro de 2022;Muito bom;;;8;;;;
15 de outubro de 2022;Muito bom;;;8;;;;
14 de outubro de 2022;Bom;;;7;;;;
14 de outubro de 2022;Fantástico;;;9;;;;
12 de outubro de 2022;Bom;;;7;;;;
10 de outubro de 2022;Fantástico;;;9;;;;
9 de outubro de 2022;Muito bom;;;8;;;;
9 de outubro de 2022;Muito bom;;;8;;;;
8 de outubro de 2022;Fantástico;;;9;;;;
6 de outubro de 2022;Muito bom;;;8;;;;
26 de setembro de 2022;Fantástico;;;9;;;;
25 de setembro de 2022;Muito bom;;;8;;;;
24 de setembro de 2022;Bom;;;7;;;;
24 de setembro de 2022;Bom;;;7;;;;
23 de setembro de 2022;Muito bom;;;8;;;;
18 de setembro de 2022;Muito bom;;;8;;;;
15 de setembro de 2022;Fantástico;;;9;;;;
13 de setembro de 2022;Bom;;;7;;;;
12 de setembro de 2022;Muito bom;;;8;;;;
11 de setembro de 2022;Bom;;;7;;;;
4 de setembro de 2022;Muito bom;;;8;;;;
3 de setembro de 2022;Bom;;;7;;;;
1º de setembro de 2022;Bom;;;7;;;;
1º de setembro de 2022;Muito bom;;;8;;;;
26 de agosto de 2022;Fantástico;;;9;;;;
23 de agosto de 2022;Fantástico;;;9;;;;
18 de agosto de 2022;Muito bom;;;8;;;;
18 de agosto de 2022;Muito bom;;;8;;;;
14 de agosto de 2022;Muito bom;;;8;;;;
8 de agosto de 2022;Bom;;;7;;;;
6 de agosto de 2022;Muito bom;;;8;;;;
5 de agosto de 2022;Muito bom;;;8;;;;
5 de agosto de 2022;Fantástico;;;9;;;;
1º de agosto de 2022;Fantástico;;;9;;;;
1º de agosto de 2022;Bom;;;7;;;;
27 de julho de 2022;Bom;;;7;;;;
24 de julho de 2022;Muito bom;;;8;;;;
20 de julho de 2022;Fantástico;;;9;;;;
20 de julho de 2022;Bom;;;7;;;;
18 de julho de 2022;Muito bom;;;8;;;;
15 de julho de 2022;Muito bom;;;8;;;;
14 de julho de 2022;Muito bom;;;8;;;;
14 de julho de 2022;Muito bom;;;8;;;;
13 de julho de 2022;Muito bom;;;8;;;;
12 de julho de 2022;Muito bom;;;8;;;;
11 de julho de 2022;Muito bom;;;8;;;;
10 de julho de 2022;Muito bom;;;8;;;;
9 de julho de 2022;Bom;;;7;;;;
8 de julho de 2022;Fantástico;;;9;;;;
7 de julho de 2022;Fantástico;;;9;;;;
3 de julho de 2022;Fantástico;;;9;;;;
1º de julho de 2022;Fantástico;;;9;;;;
